표준링크ID,시작노드ID,종료노드ID,차로수,도로등급코드,도로등급코드명,도로유형코드,도로유형코드명,도로번호,도로명,도로사용여부코드,도로사용코드명,중용구간여부코드,중용구간여부코드명,연결로코드,연결로코드명,최고제한속도,통행제한차량코드,통행제한차량코드명,통과제한하중,통과제한높이,지도거리,버스전용차로여부,버스전용차로운영코드,링크ID,표준링크순서
1230065700,1230031900,1230027000,1,104,특별.광역시도,000,일반도로,-,동남로23길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,617.0,,,,
1230065800,1230027000,1230031900,1,104,특별.광역시도,000,일반도로,-,동남로23길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,603.0,,,,
1230065900,1230027800,1230030100,1,104,특별.광역시도,000,일반도로,-,오금로36길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,324.0,,,,
1230066000,1230030100,1230027800,1,104,특별.광역시도,000,일반도로,-,오금로36길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,325.0,,,,
1230066100,1230029700,1230005100,1,104,특별.광역시도,000,일반도로,-,문정로25길,1,미사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,117.0,,,,
1230069100,1230029900,1230034800,1,104,특별.광역시도,000,일반도로,-,백제고분로27길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,464.0,,,,
1230072700,1230035900,1230035200,1,104,특별.광역시도,000,일반도로,-,오금로31길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,105.0,,,,
1230072800,1230035200,1230035900,1,104,특별.광역시도,000,일반도로,-,오금로31길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,106.0,,,,
1230078600,1230040100,1230040600,1,104,특별.광역시도,000,일반도로,-,올림픽로8길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,46.0,,,,
1230078700,1230040900,1230040100,1,104,특별.광역시도,000,일반도로,-,올림픽로8길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,53.0,,,,
1230079000,1230042400,1230041000,1,104,특별.광역시도,000,일반도로,-,가락로42길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,209.0,,,,
1230079100,1230041000,1230042400,1,104,특별.광역시도,000,일반도로,-,가락로42길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,209.0,,,,
1230079600,1230043500,1230042000,1,104,특별.광역시도,000,일반도로,-,올림픽선수촌아파트내부길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,402.0,,,,
1230079700,1230042000,1230043500,1,104,특별.광역시도,000,일반도로,-,올림픽선수촌아파트내부길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,397.0,,,,
1230082700,1230048300,1230044400,2,104,특별.광역시도,000,일반도로,-,올림픽로35가길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,329.0,,,,
1230083200,1230045600,1230046000,2,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,147.0,,,,
1230083700,1230047100,2270009300,5,104,특별.광역시도,000,일반도로,-,서하남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,96.0,,,,
1230083800,2270009300,1230047100,5,104,특별.광역시도,000,일반도로,-,서하남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,93.0,,,,
1230088100,1230051100,1230051700,2,104,특별.광역시도,000,일반도로,-,올림픽로37길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,109.0,,,,
1230088200,1230050200,1230052700,2,104,특별.광역시도,000,일반도로,-,양재대로.강동대로사이길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,444.0,,,,
1230088300,1230052700,1230050200,2,104,특별.광역시도,000,일반도로,-,양재대로.강동대로사이길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,454.0,,,,
1230088400,1230052500,1230051200,1,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,356.0,,,,
1230090800,1230056000,1230055800,1,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,540.0,,,,
1230091100,1230055500,1230056400,1,104,특별.광역시도,000,일반도로,-,풍성로6길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,542.0,,,,
1230091200,1230056400,1230055500,1,104,특별.광역시도,000,일반도로,-,풍성로6길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,543.0,,,,
1230425502,1230184401,1230185000,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,86.0,,,,
1230093402,1230004901,1230058400,3,104,특별.광역시도,000,일반도로,-,거마로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,61.0,,,,
1230093503,1230058400,1230004901,3,104,특별.광역시도,000,일반도로,-,거마로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,58.0,,,,
1230093504,1230004901,1230004900,3,104,특별.광역시도,000,일반도로,-,거마로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,351.0,,,,
1230093600,1230058500,1230058400,3,104,특별.광역시도,004,터널,-,감일남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,36.0,,,,
1230093700,2270026600,1230034700,3,104,특별.광역시도,000,일반도로,-,감일남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,131.0,,,,
1230093900,2270026500,2270026600,3,107,시.군도,000,일반도로,-,감일남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,240.0,,,,
1230094000,2270026100,1230058500,3,107,시.군도,004,터널,-,감일남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,39.0,,,,
1230094100,1230058400,1230058500,3,104,특별.광역시도,004,터널,-,감일남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,36.0,,,,
1230094200,1230048500,1230046700,1,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,659.0,,,,1
1230094300,1230051800,1230058600,1,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,58.0,,,,
1230094400,1230057600,1230057200,1,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,191.0,,,,
1230425600,1230184900,1230014900,2,104,특별.광역시도,000,일반도로,-,정의로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,156.0,,,,
1230224300,1230114700,1230115800,1,104,특별.광역시도,000,일반도로,-,위례중앙로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,232.0,,,,
1230224400,1230115900,1230114700,1,104,특별.광역시도,000,일반도로,-,위례중앙로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,232.0,,,,
1230226300,1230115800,2040081200,2,104,특별.광역시도,000,일반도로,-,위례광장로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,114.0,,,,
1230226400,1230115900,1230115300,2,104,특별.광역시도,000,일반도로,-,위례광장로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,17.0,,,,
1230226600,1230116000,1230115900,2,104,특별.광역시도,000,일반도로,-,위례광장로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,114.0,,,,
1230226700,2040081200,1230115300,2,104,특별.광역시도,000,일반도로,-,위례광장로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,101.0,,,,
1230249900,1230123700,1230124300,2,104,특별.광역시도,000,일반도로,-,-,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,566.0,,,,
1230250000,1230124300,1230123700,2,104,특별.광역시도,000,일반도로,-,-,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,557.0,,,,
1230424903,1230184900,1230184902,1,104,특별.광역시도,000,일반도로,-,정의로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,235.0,,,,
1230424904,1230184902,1230184901,1,104,특별.광역시도,000,일반도로,-,정의로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,46.0,,,,
1230425401,1230185000,1230184401,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,86.0,,,,
1230425403,1230184401,1230184403,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,163.0,,,,
1230425404,1230184403,1230184400,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,105.0,,,,
1230425503,1230184400,1230184403,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,102.0,,,,
1230425504,1230184403,1230184401,2,104,특별.광역시도,000,일반도로,-,법원로11길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,166.0,,,,
1230425800,1230016900,1230185000,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,212.0,,,,
1230426000,1230185000,1230016900,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,212.0,,,,
1230426400,1230185300,1230184900,2,104,특별.광역시도,000,일반도로,-,법원로5길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,339.0,,,,
1230426906,1230185303,1230185302,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,106.0,,,,
1230427001,1230185300,1230015801,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,69.0,,,,
1230427101,1230015800,1230015801,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,102.0,,,,
1230427102,1230015801,1230185300,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,69.0,,,,
1230426500,1230184900,1230185300,2,104,특별.광역시도,000,일반도로,-,법원로5길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,339.0,,,,
1230426801,1230185000,1230185301,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,128.0,,,,
1230426803,1230185301,1230185302,2,104,특별.광역시도,000,일반도로,-,법원로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,43.0,,,,
1230427300,1230032100,1230185700,1,104,특별.광역시도,000,일반도로,-,동남로30길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,143.0,,,,
1230429100,1230186600,1230186900,1,104,특별.광역시도,000,일반도로,-,성내천로47길,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,43.0,,,,
1230433000,1230186800,1230186600,1,104,특별.광역시도,000,일반도로,-,성내천로43바길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,276.0,,,,
1230433100,1230186600,1230186800,1,104,특별.광역시도,000,일반도로,-,성내천로43바길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,282.0,,,,
1230433200,1230186900,1230186500,1,104,특별.광역시도,000,일반도로,-,성내천로47길,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,230.0,,,,
1230433300,1230186500,1230186900,1,104,특별.광역시도,000,일반도로,-,성내천로47길,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,203.0,,,,
1230433400,2270190800,1230186700,1,104,특별.광역시도,000,일반도로,-,감이남로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,155.0,,,,
1230433500,1230186700,2270190800,1,104,특별.광역시도,000,일반도로,-,감이남로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,154.0,,,,
1230433800,1230184902,1230185302,2,104,특별.광역시도,000,일반도로,-,정의로3길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,340.0,,,,
1230433900,1220158100,2040019700,1,104,특별.광역시도,000,일반도로,-,성남대로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,128.0,,,,
1230434000,2040019700,1220158100,1,104,특별.광역시도,000,일반도로,-,성남대로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,129.0,,,,
1240007301,1240010900,1230053200,1,104,특별.광역시도,000,일반도로,-,성내로6길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,203.0,,,,
1240007302,1240002700,1240010900,1,104,특별.광역시도,000,일반도로,-,성내로6길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,142.0,,,,
1240007401,1230053200,1240010900,1,104,특별.광역시도,000,일반도로,-,성내로6길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,203.0,,,,
1240007402,1240010900,1240002700,1,104,특별.광역시도,000,일반도로,-,성내로6길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,142.0,,,,
1240020500,1240021800,1240022400,3,104,특별.광역시도,000,일반도로,-,선사로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,251.0,,,,
1240029500,1240008600,1240008300,1,104,특별.광역시도,000,일반도로,-,명일로.양재대로84길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,353.0,,,,
1240029600,1240008300,1240008600,1,104,특별.광역시도,000,일반도로,-,명일로.양재대로84길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,340.0,,,,
1240029800,1240008300,1240009400,1,104,특별.광역시도,000,일반도로,-,명일로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,463.0,,,,
1240029900,1240009400,1240008300,1,104,특별.광역시도,000,일반도로,-,명일로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,463.0,,,,
1240030000,1240008900,1240008600,1,104,특별.광역시도,000,일반도로,-,양재대로84길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,198.0,,,,
1240030100,1240008600,1240008900,1,104,특별.광역시도,000,일반도로,-,양재대로84길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,202.0,,,,
1240030300,1240008600,1240009300,1,104,특별.광역시도,000,일반도로,-,양재대로84길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,235.0,,,,
1240032600,1240010200,1240010000,1,104,특별.광역시도,000,일반도로,-,양재대로89길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,120.0,,,,
1240032700,1240010000,1240010200,1,104,특별.광역시도,000,일반도로,-,양재대로89길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,120.0,,,,
1240032800,1240010700,1240010200,1,104,특별.광역시도,000,일반도로,-,양재대로89길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,221.0,,,,
1240032900,1240010200,1240010700,1,104,특별.광역시도,000,일반도로,-,양재대로89길,0,사용,0,독립구간,000,연결로 아님,10,0,모두통행가능,0,0,221.0,,,,
1240033000,1240010900,1240010100,1,104,특별.광역시도,000,일반도로,-,성안로3길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,418.0,,,,
1240033100,1240010100,1240010900,1,104,특별.광역시도,000,일반도로,-,성안로3길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,418.0,,,,
1240036300,1240012400,1240012100,1,104,특별.광역시도,000,일반도로,-,성내로3길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,112.0,,,,
1240036400,1240011900,1240012700,1,104,특별.광역시도,000,일반도로,-,성내로9길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,280.0,,,,
1240036500,1240012700,1240011900,1,104,특별.광역시도,000,일반도로,-,성내로9길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,275.0,,,,
1240036600,1240012400,1240012500,1,104,특별.광역시도,000,일반도로,-,성내로3길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,56.0,,,,
